date,open,high,low,close,volume
2025/5/21,5741.69 ,5763.08 ,5733.83 ,5757.92 ,1551.47 
2025/5/22,5739.19 ,5757.79 ,5701.16 ,5703.28 ,1416.21 
2025/5/23,5697.14 ,5738.08 ,5653.04 ,5653.04 ,1481.24 
2025/5/26,5653.21 ,5693.63 ,5644.58 ,5669.46 ,1273.44 
2025/5/27,5666.30 ,5667.87 ,5629.13 ,5652.15 ,1252.76 
2025/5/28,5651.88 ,5660.47 ,5628.42 ,5637.24 ,1199.60 
2025/5/29,5637.06 ,5724.52 ,5637.06 ,5719.91 ,1480.95 
2025/5/30,5704.77 ,5704.77 ,5665.52 ,5671.07 ,1376.71 
2025/6/3,5653.67 ,5710.42 ,5653.30 ,5694.84 ,1599.97 
2025/6/4,5696.57 ,5744.45 ,5696.57 ,5739.01 ,1503.15 
2025/6/5,5741.03 ,5778.10 ,5719.55 ,5769.97 ,1749.70 
2025/6/6,5768.40 ,5771.76 ,5750.66 ,5762.08 ,1480.22 
2025/6/9,5772.78 ,5823.90 ,5765.35 ,5805.65 ,1714.82 
2025/6/10,5809.83 ,5810.92 ,5715.97 ,5757.99 ,1829.80 
2025/6/11,5758.53 ,5818.57 ,5758.53 ,5792.95 ,1613.54 
2025/6/12,5780.97 ,5808.80 ,5766.52 ,5799.93 ,1653.94 
2025/6/13,5783.16 ,5794.67 ,5728.21 ,5740.24 ,2160.10 
2025/6/16,5725.00 ,5775.95 ,5725.00 ,5767.81 ,1709.89 
2025/6/17,5772.30 ,5776.63 ,5734.83 ,5750.91 ,1601.22 
2025/6/18,5740.16 ,5753.71 ,5709.80 ,5745.87 ,1545.40 
2025/6/19,5733.81 ,5750.46 ,5660.05 ,5676.83 ,1626.58 
2025/6/20,5669.09 ,5688.74 ,5636.78 ,5639.51 ,1350.43 
2025/6/23,5613.28 ,5684.40 ,5613.28 ,5674.17 ,1460.35 
2025/6/24,5683.46 ,5766.02 ,5683.46 ,5765.84 ,1919.35 
2025/6/25,5777.74 ,5866.52 ,5776.12 ,5862.55 ,2392.60 
2025/6/26,5868.29 ,5885.25 ,5835.34 ,5838.25 ,2352.24 
2025/6/27,5850.43 ,5905.70 ,5839.58 ,5863.73 ,2433.03 
2025/6/30,5877.67 ,5918.31 ,5872.23 ,5915.39 ,2265.17 
2025/7/1,5915.80 ,5936.92 ,5890.11 ,5934.67 ,2135.96 
2025/7/2,5922.54 ,5922.54 ,5873.89 ,5892.95 ,1949.81 
2025/7/3,5896.24 ,5929.73 ,5885.94 ,5922.66 ,1746.89 
2025/7/4,5917.75 ,5969.30 ,5889.73 ,5911.44 ,2113.73 
2025/7/7,5901.40 ,5910.80 ,5889.60 ,5900.41 ,1657.59 
2025/7/8,5903.10 ,5979.63 ,5903.10 ,5977.74 ,2169.66 
2025/7/9,5980.65 ,5992.13 ,5940.18 ,5953.49 ,2078.64 
2025/7/10,5950.97 ,6000.69 ,5942.29 ,5983.05 ,2076.37 
2025/7/11,5985.82 ,6057.62 ,5963.26 ,6027.08 ,2634.85 
2025/7/14,6033.18 ,6042.89 ,6011.69 ,6020.86 ,2262.91 
2025/7/15,6018.63 ,6049.79 ,5973.80 ,6018.76 ,2460.77 
2025/7/16,6019.58 ,6061.20 ,5997.16 ,6017.19 ,2130.65 
2025/7/17,6013.71 ,6082.46 ,6013.04 ,6082.46 ,2350.43 
2025/7/18,6092.23 ,6112.11 ,6073.64 ,6099.61 ,2364.83 
2025/7/21,6115.03 ,6162.44 ,6110.99 ,6161.31 ,2720.08 
2025/7/22,6166.62 ,6215.41 ,6152.81 ,6213.41 ,3136.62 
2025/7/23,6218.21 ,6256.15 ,6187.01 ,6196.76 ,3110.60 
2025/7/24,6197.85 ,6293.60 ,6197.85 ,6293.60 ,3201.88 
2025/7/25,6297.63 ,6311.17 ,6276.42 ,6299.59 ,3043.68 
2025/7/28,6305.22 ,6329.03 ,6271.93 ,6323.42 ,3052.10 
2025/7/29,6308.12 ,6356.15 ,6272.31 ,6356.13 ,2925.27 
2025/7/30,6345.37 ,6368.27 ,6269.51 ,6314.69 ,3047.78 
2025/7/31,6297.91 ,6322.07 ,6206.19 ,6226.34 ,3222.74 
2025/8/1,6221.05 ,6253.66 ,6177.48 ,6213.20 ,2544.80 
2025/8/4,6190.34 ,6261.96 ,6187.62 ,6261.73 ,2366.49 
2025/8/5,6277.01 ,6303.24 ,6272.51 ,6303.24 ,2356.55 
2025/8/6,6298.93 ,6357.59 ,6293.22 ,6357.38 ,2637.71 
2025/8/7,6356.33 ,6366.21 ,6299.49 ,6337.54 ,2749.01 
2025/8/8,6324.17 ,6351.33 ,6308.15 ,6323.50 ,2591.75 
2025/8/11,6335.43 ,6404.83 ,6335.43 ,6391.76 ,2770.34 
2025/8/12,6392.40 ,6418.16 ,6360.11 ,6418.16 ,2904.95 
2025/8/13,6422.79 ,6514.46 ,6422.21 ,6508.10 ,3535.07 
2025/8/14,6509.21 ,6519.79 ,6411.92 ,6429.85 ,3679.60 
2025/8/15,6417.39 ,6570.50 ,6417.39 ,6568.57 ,3813.79 
2025/8/18,6612.99 ,6709.78 ,6580.44 ,6668.17 ,4914.91 
2025/8/19,6663.16 ,6707.11 ,6631.12 ,6655.31 ,4446.29 
2025/8/20,6623.61 ,6728.07 ,6598.55 ,6728.07 ,4096.71 
2025/8/21,6739.69 ,6767.32 ,6673.06 ,6704.17 ,4041.23 
2025/8/22,6704.03 ,6823.36 ,6704.03 ,6822.85 ,4466.81 
2025/8/25,6886.27 ,6967.80 ,6863.93 ,6951.90 ,5749.23 
2025/8/26,6928.29 ,7008.96 ,6910.41 ,6964.07 ,4908.12 
2025/8/27,6964.77 ,7074.63 ,6862.56 ,6862.56 ,5838.64 
2025/8/28,6858.50 ,7011.16 ,6798.93 ,7011.16 ,5636.52 
2025/8/29,7030.27 ,7078.92 ,6990.75 ,7043.94 ,5230.41 
2025/9/1,7087.73 ,7110.69 ,7038.34 ,7110.29 ,5361.61 
2025/9/2,7108.94 ,7108.94 ,6909.72 ,6961.69 ,5414.94 
2025/9/3,6988.02 ,7003.27 ,6846.18 ,6868.46 ,4495.80 
2025/9/4,6884.36 ,6906.69 ,6607.98 ,6698.45 ,4719.91 
2025/9/5,6709.15 ,6919.34 ,6678.60 ,6913.95 ,4319.59 
2025/9/8,6927.41 ,6995.72 ,6896.66 ,6992.12 ,4553.61 
2025/9/9,6959.94 ,6999.73 ,6895.51 ,6928.97 ,3947.62 
2025/9/10,6911.11 ,6977.77 ,6870.40 ,6932.11 ,3596.67 
2025/9/11,6924.30 ,7123.05 ,6889.59 ,7122.71 ,4694.98 
2025/9/12,7115.61 ,7200.16 ,7112.42 ,7147.75 ,4993.60 
2025/9/15,7170.41 ,7174.89 ,7126.83 ,7137.36 ,4418.29 
2025/9/16,7152.19 ,7195.42 ,7080.43 ,7190.99 ,4352.10 
2025/9/17,7184.26 ,7265.39 ,7159.67 ,7260.04 ,4455.49 
2025/9/18,7248.28 ,7350.98 ,7115.63 ,7199.88 ,6042.39 
2025/9/19,7200.69 ,7232.00 ,7142.06 ,7170.35 ,4506.54 
2025/9/22,7182.89 ,7225.86 ,7143.08 ,7225.13 ,4219.16 
2025/9/23,7240.85 ,7250.82 ,7045.56 ,7180.71 ,4950.69 
2025/9/24,7140.31 ,7327.02 ,7133.43 ,7323.71 ,4772.62 
2025/9/25,7325.66 ,7379.61 ,7312.35 ,7341.32 ,4930.47 
2025/9/26,7311.84 ,7351.79 ,7237.05 ,7240.91 ,4301.98 
2025/9/29,7251.52 ,7377.22 ,7216.74 ,7350.56 ,4338.64 
2025/9/30,7372.52 ,7428.03 ,7372.06 ,7412.37 ,4449.56 
2025/10/9,7470.05 ,7559.09 ,7437.32 ,7548.92 ,5357.57 
2025/10/10,7499.39 ,7509.12 ,7373.98 ,7398.22 ,5021.27 
2025/10/13,7135.10 ,7391.82 ,7135.10 ,7376.56 ,4732.86 
2025/10/14,7434.11 ,7459.02 ,7166.08 ,7194.85 ,5058.39 
2025/10/15,7205.74 ,7294.00 ,7153.42 ,7294.00 ,3974.59 
2025/10/16,7269.26 ,7305.95 ,7206.44 ,7231.53 ,3598.38 
2025/10/17,7226.42 ,7254.58 ,7009.89 ,7016.07 ,3481.14 
2025/10/20,7092.88 ,7129.99 ,7033.38 ,7069.64 ,3146.75 
2025/10/21,7095.62 ,7193.73 ,7082.30 ,7185.62 ,3449.91 
2025/10/22,7135.21 ,7166.56 ,7101.83 ,7128.48 ,2862.00 
2025/10/23,7108.85 ,7153.66 ,7022.29 ,7142.95 ,2863.04 
2025/10/24,7175.92 ,7258.53 ,7174.35 ,7258.53 ,3660.62 
2025/10/27,7336.20 ,7391.21 ,7302.02 ,7379.39 ,4717.62 
2025/10/28,7344.45 ,7404.76 ,7308.27 ,7341.03 ,4220.69 
2025/10/29,7350.76 ,7480.97 ,7350.76 ,7480.97 ,4431.41 
2025/10/30,7462.43 ,7463.65 ,7375.24 ,7385.71 ,4738.32 
2025/10/31,7385.74 ,7430.86 ,7331.00 ,7331.00 ,4349.18 
2025/11/3,7327.12 ,7336.51 ,7214.83 ,7333.60 ,3903.97 
2025/11/4,7315.19 ,7323.70 ,7167.35 ,7210.83 ,3263.92 
2025/11/5,7098.96 ,7257.84 ,7098.96 ,7229.34 ,3118.45 
2025/11/6,7243.20 ,7352.18 ,7243.20 ,7345.72 ,3528.10 
2025/11/7,7307.30 ,7371.44 ,7285.82 ,7327.91 ,3363.99 
2025/11/10,7357.34 ,7384.79 ,7289.77 ,7343.80 ,3713.11 
2025/11/11,7364.93 ,7379.81 ,7281.97 ,7291.61 ,3385.98 
2025/11/12,7264.79 ,7305.86 ,7187.87 ,7243.25 ,3138.40 
2025/11/13,7243.64 ,7366.41 ,7243.64 ,7355.29 ,3395.96 
2025/11/14,7283.70 ,7329.60 ,7235.46 ,7235.46 ,3104.85 
2025/11/17,7248.92 ,7262.33 ,7202.59 ,7235.35 ,3108.23 
2025/11/18,7215.03 ,7230.54 ,7118.41 ,7151.02 ,3065.40 
2025/11/19,7141.26 ,7178.15 ,7086.12 ,7122.75 ,2567.55 
2025/11/20,7174.10 ,7180.73 ,7056.90 ,7061.95 ,2541.58 
2025/11/21,6955.75 ,6986.78 ,6817.41 ,6817.41 ,3109.69 
2025/11/24,6856.75 ,6905.92 ,6797.50 ,6868.97 ,2702.13 
2025/11/25,6915.12 ,7018.47 ,6912.32 ,6954.60 ,2892.05 
2025/11/26,6946.08 ,7024.88 ,6936.88 ,6965.05 ,2748.58 
2025/11/27,6970.73 ,7045.84 ,6943.44 ,6951.28 ,2530.13 
2025/11/28,6947.24 ,7031.71 ,6941.48 ,7031.55 ,2432.55 
